stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
441857683,http://abcnews.go.com/Politics/meet-pro-donald-trump-women-belie-negative-polling/story?id=38136563,ABC News,39000,Meet the Pro-Trump Women Who Defy His Negative Polling ,2016-04-04 12:45:17,1879,,127285,2,0,"[{'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 441857683}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 441857683}, {'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center', 'foci_id': 1181, 'stories_id': 441857683}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 441857683}]",2270
442680084,http://thehill.com/blogs/ballot-box/presidential-races/275148-melania-trump-hits-campaign-trail-for-husband,The Hill,18364,"On trail, Melania Trump says her husband will treat everyone equally",2016-04-04 21:33:16,1879,,127285,1,0,"[{'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 442680084}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 442680084}, {'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center', 'foci_id': 1181, 'stories_id': 442680084}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 442680084}]",3408
497766271,https://hansard.parliament.uk/commons/2016-01-18/debates/1601186000001/DonaldTrump,hansard.parliament.uk,288171,Donald Trump - Hansard Online,2016-01-18 07:00:00,1879,,127285,2,0,[],2
490566560,https://mobile.twitter.com/realDonaldTrump/status/653884577300267008,Twitter,18346,Twitter,2015-10-13 08:00:00,1879,,127285,87,0,[],208
587631517,https://www.pinterest.com/pin/create/button/?url=http%3a%2f%2fwww.usatoday.com%2fstory%2fnews%2fpolitics%2felections%2f2015%2f07%2f14%2fusa-today-suffolk-poll-republicans-donald-trump%2f30102255%2f&description=Poll%3a+Trump+leads+the+GOP+field+but+falters+against+Clinton&media=,Pinterest,20448,Pinterest • The world’s catalog of ideas,2010-01-06 07:00:00,1879,,127285,1,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Right', 'foci_id': 1183, 'stories_id': 587631517}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 587631517}]",0
484351012,http://feedblitz.com/f/?fblike=http%3a%2f%2fwww.usatoday.com%2fstory%2fnews%2fpolitics%2felections%2f2015%2f07%2f14%2fusa-today-suffolk-poll-republicans-donald-trump%2f30102255%2f,feedblitz.com,123615,http://feedblitz.com/f/?fblike=http%3a%2f%2fwww.usatoday.com%2fstory%2fnews%2fpolitics%2felections%2f2015%2f07%2f14%2fusa-today-suffolk-poll-republicans-donald-trump%2f30102255%2f,2015-07-13 19:00:12,1879,,127285,1,0,[],0
484341801,https://www.pinterest.com/join/?next=/pin/create/button/%3Furl%3Dhttp%253a%252f%252fwww.usatoday.com%252fstory%252fnews%252fpolitics%252felections%252f2015%252f07%252f14%252fusa-today-suffolk-poll-republicans-donald-trump%252f30102255%252f%26description%3DPoll%253a%2BTrump%2Bleads%2Bthe%2BGOP%2Bfield%2Bbut%2Bfalters%2Bagainst%2BClinton%26media%3D,Pinterest,20448,Pinterest • The world’s catalog of ideas,2015-07-13 19:00:12,1879,,127285,1,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Right', 'foci_id': 1183, 'stories_id': 484341801}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 484341801}]",139583
484340399,https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/share?url%3Dhttp://www.usatoday.com/story/news/politics/elections/2015/07/14/usa-today-suffolk-poll-republicans-donald-trump/30102255/%26gpsrc%3Dgplp0&btmpl=popup,accounts.google.com,18673,Google+,2015-07-14 08:00:00,1879,,127285,1,0,[],0
512900708,https://accounts.google.com/ServiceLogin?service=oz&passive=1209600&continue=https://plus.google.com/up/?continue%3Dhttps://plus.google.com/share?url%253Dhttp://www.usatoday.com/story/news/politics/elections/2015/07/14/usa-today-suffolk-poll-republicans-donald-trump/30102255/%26gpsrc%3Dgplp0,accounts.google.com,18673,Google+,2015-07-14 08:00:00,1879,,127285,1,0,[],0
499788846,http://video.cnbc.com/gallery/?video=3000542306,CNBC,1755,Watch the entire Donald Trump interview here,2016-08-11 07:03:00,1879,,127285,11,0,"[{'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 499788846}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 499788846}, {'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center', 'foci_id': 1181, 'stories_id': 499788846}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 499788846}]",241
506461486,http://www.270towin.com/states/Oregon,270towin.com,29164,Oregon Presidential Election Voting History,undateable,1879,,127285,5,0,[],142
480116900,http://rss.cnn.com/~r/rss/cnn_freevideo/~3/l1ga8dyRjn0/corey-lewandowski-full-intv-trump-campaign-manager-fired-bash-wolf.cnn,Time,4419,Corey Lewandowski's full CNN interview with Dana Bash,2016-06-20 15:38:08,1879,,127285,5,3,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left', 'foci_id': 1182, 'stories_id': 480116900}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 480116900}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 480116900}]",20
442807734,https://www.scribd.com/doc/278707802/NBC-News-Marist-Poll-New-Hampshire-Annotated-Questionnaire-September-2015,Scribd,18529,NBC News_Marist Poll_New Hampshire Annotated Questionnaire_September 2015,2015-12-13 07:00:00,1879,,127285,38,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Right', 'foci_id': 1183, 'stories_id': 442807734}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 442807734}]",216
484961769,https://www.scribd.com/document/278707798/NBC-News-Marist-Poll-Iowa-Annotated-Questionnaire-September-2015,Scribd,18529,NBC News_Marist Poll Iowa Annotated Questionnaire_September 2015,2015-09-06 04:00:00,1879,,127285,26,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Right', 'foci_id': 1183, 'stories_id': 484961769}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 484961769}]",0
496116813,http://www.nytimes.com/2015/04/24/us/cash-flowed-to-clinton-foundation-as-russians-pressed-for-control-of-uranium-company.html?_r=0,New York Times,1,Cash Flowed to Clinton Foundation Amid Russian Uranium Deal,2015-04-24 08:00:00,1879,,127285,399,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left', 'foci_id': 1182, 'stories_id': 496116813}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 496116813}, {'focal_set_name': 'Clinton Foundation', 'name': 'russian oil', 'foci_id': 1170, 'stories_id': 496116813}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 496116813}, {'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation', 'foci_id': 1168, 'stories_id': 496116813}]",487276
443558623,https://www.washingtonpost.com/politics/foreign-governments-gave-millions-to-foundation-while-clinton-was-at-state-dept/2015/02/25/31937c1e-bc3f-11e4-8668-4e7ba8439ca6_story.html?wprss=rss_politics,Washington Post,2,Foreign governments gave millions to foundation while Clinton was at State,2015-02-25 07:00:00,1879,,127285,249,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left', 'foci_id': 1182, 'stories_id': 443558623}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 443558623}, {'focal_set_name': 'Clinton Foundation', 'name': 'russian oil', 'foci_id': 1170, 'stories_id': 443558623}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 443558623}, {'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation', 'foci_id': 1168, 'stories_id': 443558623}]",6942
442641192,https://www.clintonfoundation.org/contributors,clintonfoundation.org,27131,Contributor and Grantor Information,undateable,1879,,127285,95,0,"[{'focal_set_name': 'Clinton Foundation', 'name': 'russian oil', 'foci_id': 1170, 'stories_id': 442641192}, {'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation', 'foci_id': 1168, 'stories_id': 442641192}]",2514
512329117,http://abcnews.go.com/Politics/week-transcript-clinton-cash-author-peter-schweizer/story?id=30568766&singlePage=true,ABC News,39000,'This Week' Transcript: 'Clinton Cash&rsquo; Author Peter Schweizer,2015-05-16 08:00:00,1879,,127285,64,0,"[{'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half', 'foci_id': 1174, 'stories_id': 512329117}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 512329117}, {'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center', 'foci_id': 1181, 'stories_id': 512329117}, {'focal_set_name': 'Clinton Foundation', 'name': 'russian oil', 'foci_id': 1170, 'stories_id': 512329117}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 512329117}, {'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation', 'foci_id': 1168, 'stories_id': 512329117}]",289
485063829,https://www.washingtonpost.com/politics/for-clintons-speech-income-shows-how-their-wealth-is-intertwined-with-charity/2015/04/22/12709ec0-dc8d-11e4-a500-1c5bb1d8ff6a_story.html?hpid=z1,Washington Post,2,"For Clintons, speech income shows how their wealth is intertwined with charity",2015-04-22 08:00:00,1879,,127285,37,0,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left', 'foci_id': 1182, 'stories_id': 485063829}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 485063829}, {'focal_set_name': 'Clinton Foundation', 'name': 'russian oil', 'foci_id': 1170, 'stories_id': 485063829}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 485063829}, {'focal_set_name': 'Clinton Foundation', 'name': 'Clinton Foundation', 'foci_id': 1168, 'stories_id': 485063829}]",437
642283160,http://www.washingtonpost.com/politics/for-clintons-speech-income-shows-how-their-wealth-is-intertwined-with-charity/2015/04/22/12709ec0-dc8d-11e4-a500-1c5bb1d8ff6a_story.html,Washington Post,2,WASHPOST: Bill collected $26 million in speaking fees from major donors...,2015-04-24 01:01:56,1879,,127285,32,2,"[{'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left', 'foci_id': 1182, 'stories_id': 642283160}, {'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half', 'foci_id': 1173, 'stories_id': 642283160}, {'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media', 'foci_id': 1172, 'stories_id': 642283160}]",3523
