stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
621259741,http://www.gallup.com/poll/183272/record-high-americans-support-sex-marriage.aspx,gallup.com,367244,Record-High 60% of Americans Support Same-Sex Marriage,2015-07-21 08:00:00,1879,,127285,43,0,[],29520
512542147,http://www.npr.org/templates/transcript/transcript.php?storyId=321313477,NPR,1096,Hillary Clinton: The Fresh Air Interview,2014-06-12 08:00:00,1879,,127285,36,0,"[{'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 512542147, 'foci_id': 1173}, {'name': 'Emails', 'focal_set_name': 'Emails', 'stories_id': 512542147, 'foci_id': 1171}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 512542147, 'foci_id': 1172}]",775
621276787,http://www.youtube.com/watch?v=6RP9pbKMJ7c,YouTube,18362,Hillary Clinton for HRC&#39;s Americans for Marriage Equality,2013-03-18 12:00:00,1879,,127285,28,0,[],92858
444472006,https://mobile.twitter.com/HillaryClinton/status/593047280036511745,Twitter,18346,Twitter,2015-04-28 08:00:00,1879,,127285,13,0,[],375
484331669,http://www.nydailynews.com/archives/news/hil-nixes-same-sex-marriage-article-1.864728,Daily News,8,HIL NIXES SAME-SEX MARRIAGE - NY Daily News,undateable,1879,,127285,13,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 484331669, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 484331669, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 484331669, 'foci_id': 1172}]",72
418821286,http://www.c-span.org/video/?c4535174/hillary-clinton-gay-marriage-2004,CSPAN,21038,"
Hillary Clinton Gay Marriage 2004 | Video | C-SPAN.org",2004-07-13 08:00:00,1879,,127285,10,0,"[{'name': 'Right Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 418821286, 'foci_id': 1174}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 418821286, 'foci_id': 1173}, {'name': 'Center', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 418821286, 'foci_id': 1181}]",1760
443417646,https://partners.nytimes.com/library/politics/camp/120999sen-ny-dem.html,New York Times,1,Hillary Clinton Faults Policy of `Don't Ask',2016-02-26 02:32:00,1879,,127285,9,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 443417646, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 443417646, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 443417646, 'foci_id': 1172}]",1
540496700,http://www.nytimes.com/2006/10/27/nyregion/27hillary.html?pagewanted=print,New York Times,1,Clinton Wouldn't Block Law if Albany Backs Gay Marriage,2006-10-27 08:00:00,1879,,127285,7,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 540496700, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 540496700, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 540496700, 'foci_id': 1172}]",0
131849929,http://www.huffingtonpost.com/2013/06/26/supreme-court-defense-of-marriage-act-ruling_n_3454798.html,Huffington Post,27502, Clintons React To Supreme Court Ruling,2013-06-26 13:00:37,1879,,127285,1,0,"[{'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 131849929, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 131849929, 'foci_id': 1172}]",177
484337670,http://www.nydailynews.com/archives/news/hil-lauds-same-sex-bill-rudy-mum-article-1.864836,Daily News,8,"HIL LAUDS SAME-SEX BILL, RUDY MUM - NY Daily News",undateable,1879,,127285,1,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 484337670, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 484337670, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 484337670, 'foci_id': 1172}]",1
363574017,http://thehill.com/blogs/ballot-box/presidential-races/240282-hillary-clinton-changes-logo-to-support-supreme-court-gay,The Hill,18364,Clinton changes logo to back gay marriage,2015-04-28 10:02:50,1879,,127285,1,1,"[{'name': 'Right Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 363574017, 'foci_id': 1174}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 363574017, 'foci_id': 1173}, {'name': 'Center', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 363574017, 'foci_id': 1181}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 363574017, 'foci_id': 1172}]",2761
467692219,https://www.washingtonpost.com/politics/former-mafia-linked-figure-describes-association-with-trump/2016/05/17/cec6c2c6-16d3-11e6-aa55-670cabef46e0_story.html,Washington Post,2,Former Mafia-linked figure describes association with Trump,2016-05-17 12:40:29,1879,,127285,32,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 467692219, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 467692219, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 467692219, 'foci_id': 1172}]",6545
621325931,http://www.thesmokinggun.com/documents/celebrity/trump-and-staluppi-092157,thesmokinggun.com,367398,Trump Limos Were Built With A Hood Ornament,2015-09-22 08:00:00,1879,,127285,13,2,[],121
441609970,http://www.nydailynews.com/news/trump-u-hit-complaints-paid-30g-return-article-1.446342,Daily News,8,Trump U. hit by complaints from those who paid up to 30G - NY Daily News,2010-05-30 21:05:21,1879,,127285,12,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 441609970, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 441609970, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 441609970, 'foci_id': 1172}]",143
441832245,http://www.nbcnews.com/meet-the-press/meet-press-february-28-2016-n527506,NBC News,25499,"Meet the Press - February 28, 2016",2016-02-28 07:00:00,1879,,127285,11,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 441832245, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 441832245, 'foci_id': 1173}, {'name': 'Emails', 'focal_set_name': 'Emails', 'stories_id': 441832245, 'foci_id': 1171}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 441832245, 'foci_id': 1172}]",54
441618129,http://www.bbb.org/new-york-city/business-reviews/training-programs/the-trump-entrepreneur-initiative-in-new-york-ny-97075/,bbb.org,91872,"The Trump Entrepreneur Initiative Review - TRAINING PROGRAMS in New York, NY - BBB Business Review - BBB serving Metropolitan New York, Long Island, and the Mid-Hudson Region",2004-10-25 08:00:00,1879,,127285,13,0,[],1667
36244440,http://feeds.nytimes.com/click.phdo?i=de4aa4cc8a708c53459f5b7cc1882454,New York Times,1,New York Attorney General Is Investigating Trump&#x2019;s For-Profit School,2011-05-20 02:33:04,1879,,127285,6,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 36244440, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 36244440, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 36244440, 'foci_id': 1172}]",0
441880614,http://www.cbsnews.com/news/is-trump-university-flunking-out/,cbs news,1752,Is Trump University Flunking Out?,undateable,1879,,127285,4,6,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 441880614, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 441880614, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 441880614, 'foci_id': 1172}]",26
442135918,http://www.beaconreader.com/projects/politifact-fact-checking-the-immigration-debate,beaconreader.com,111024,PolitiFact: Fact-Checking The Immigration Debate by PolitiFact - Beacon,undateable,1879,,127285,17,7,[],1226
441937363,https://www.washingtonpost.com/blogs/reliable-source/post/names-and-faces-donald-trumps-for-profit-school-under-investigation-pete-doherty-is-back-in-jail-marion-cotillard-has-a-baby-boy/2011/05/20/AFirUz7G_blog.html,Washington Post,2,Names & Faces: Donald Trumpâs for-profit school under investigation; Pete Doherty is back in jail; Marion Cotillard has a baby boy,2011-05-20 08:00:00,1879,,127285,1,0,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 441937363, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 441937363, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 441937363, 'foci_id': 1172}]",0
606891589,https://www.washingtonpost.com/politics/trump-recorded-having-extremely-lewd-conversation-about-women-in-2005/2016/10/07/3b9ce776-8cb4-11e6-bf8a-3d26847eeed4_story.html?tid=a_inl&utm_term=.75a60a1e4e13,Washington Post,2,Trump recorded having extremely lewd conversation about women in 2005,2016-10-07 08:00:00,1879,,127285,1797,4,"[{'name': 'Center Left', 'focal_set_name': 'Retweet Partisanship Quintiles', 'stories_id': 606891589, 'foci_id': 1182}, {'name': 'Left Half', 'focal_set_name': 'Retweet Partisanship Halves', 'stories_id': 606891589, 'foci_id': 1173}, {'name': 'Mass Market Media', 'focal_set_name': 'Mass Market Media', 'stories_id': 606891589, 'foci_id': 1172}]",99200
